"location","sex","year","age","val"
"Japan","Male",1991,"70 to 74",1592310.2343412
"Japan","Male",1991,"75 to 79",1233240.7668788
"Japan","Male",1991,"80 to 84",722947.158404919
"Japan","Male",1991,"85 to 89",284119.196939939
"Japan","Male",1991,"90 to 94",81159.9900305939
"Japan","Male",1991,"95 plus",15200.8109395507
"Japan","Male",1992,"0 to 4",3245427.49928169
"Japan","Male",1992,"5 to 9",3767974.49876552
"Japan","Male",1992,"10 to 14",4198985.69812915
"Japan","Male",1992,"15 to 19",5053364.99695429
"Japan","Male",1992,"20 to 24",4977261.48761619
"Japan","Male",1992,"25 to 29",4258317.21017975
"Japan","Male",1992,"30 to 34",4032615.65260537
"Japan","Male",1992,"35 to 39",4245034.74633864
"Japan","Male",1992,"40 to 44",5575862.13359392
"Japan","Male",1992,"45 to 49",4559446.40768746
"Japan","Male",1992,"50 to 54",4264088.50934962
"Japan","Male",1992,"55 to 59",3937177.69668567
"Japan","Male",1992,"60 to 64",3443360.73944003
"Japan","Male",1992,"65 to 69",2606603.71983236
"Japan","Male",1992,"70 to 74",1635777.37881342
"Japan","Male",1992,"75 to 79",1243413.77652946
"Japan","Male",1992,"80 to 84",752753.108043857
"Japan","Male",1992,"85 to 89",302505.677002031
"Japan","Male",1992,"90 to 94",87968.3191058487
"Japan","Male",1992,"95 plus",17129.9158513433
"Japan","Male",1993,"0 to 4",3188480.58443424
"Japan","Male",1993,"5 to 9",3664519.9374903
"Japan","Male",1993,"10 to 14",4093279.35121817
"Japan","Male",1993,"15 to 19",4867618.01409998
"Japan","Male",1993,"20 to 24",5088368.93111875
"Japan","Male",1993,"25 to 29",4367705.45365494
"Japan","Male",1993,"30 to 34",4066324.06746768
"Japan","Male",1993,"35 to 39",4129528.33566571
"Japan","Male",1993,"40 to 44",5261827.79830863
"Japan","Male",1993,"45 to 49",4841422.17145438
"Japan","Male",1993,"50 to 54",4377052.59577215
"Japan","Male",1993,"55 to 59",3942560.42384825
"Japan","Male",1993,"60 to 64",3518692.78108428
"Japan","Male",1993,"65 to 69",2786548.77703998
"Japan","Male",1993,"70 to 74",1707513.99423268
"Japan","Male",1993,"75 to 79",1246986.74385693
"Japan","Male",1993,"80 to 84",780703.710175297
"Japan","Male",1993,"85 to 89",321030.210423781
"Japan","Male",1993,"90 to 94",94304.8949970173
"Japan","Male",1993,"95 plus",19327.0162226298
"Japan","Male",1994,"0 to 4",3157393.06016126
"Japan","Male",1994,"5 to 9",3549189.0065436
"Japan","Male",1994,"10 to 14",4009055.99357002
"Japan","Male",1994,"15 to 19",4666649.29140628
"Japan","Male",1994,"20 to 24",5163973.71184954
"Japan","Male",1994,"25 to 29",4471875.04272948
"Japan","Male",1994,"30 to 34",4102632.45061884
"Japan","Male",1994,"35 to 39",4089718.18779618
"Japan","Male",1994,"40 to 44",4888682.25669301
"Japan","Male",1994,"45 to 49",5104726.44105915
"Japan","Male",1994,"50 to 54",4566378.07140412
"Japan","Male",1994,"55 to 59",3904762.62280471
"Japan","Male",1994,"60 to 64",3569681.35768336
"Japan","Male",1994,"65 to 69",2927162.34887262
"Japan","Male",1994,"70 to 74",1837086.8351019
"Japan","Male",1994,"75 to 79",1234360.32545069
"Japan","Male",1994,"80 to 84",810127.538870406
"Japan","Male",1994,"85 to 89",343837.872875638
"Japan","Male",1994,"90 to 94",99395.4453025727
"Japan","Male",1994,"95 plus",21290.1869927619
"Japan","Male",1995,"0 to 4",3139097.66102566
"Japan","Male",1995,"5 to 9",3442262.01841369
"Japan","Male",1995,"10 to 14",3926234.06743377
"Japan","Male",1995,"15 to 19",4494240.57025747
"Japan","Male",1995,"20 to 24",5165454.10724417
"Japan","Male",1995,"25 to 29",4552876.52910676
"Japan","Male",1995,"30 to 34",4198217.25801278
"Japan","Male",1995,"35 to 39",4036872.43230511
"Japan","Male",1995,"40 to 44",4627104.64756107
"Japan","Male",1995,"45 to 49",5424269.53175233
"Japan","Male",1995,"50 to 54",4480825.48521915
"Japan","Male",1995,"55 to 59",3938888.83808029
"Japan","Male",1995,"60 to 64",3640282.94347909
"Japan","Male",1995,"65 to 69",3024013.16355989
"Japan","Male",1995,"70 to 74",1964568.89354784
"Japan","Male",1995,"75 to 79",1276640.73578212
"Japan","Male",1995,"80 to 84",831885.39354127
"Japan","Male",1995,"85 to 89",366896.306035511
"Japan","Male",1995,"90 to 94",104590.222275227
"Japan","Male",1995,"95 plus",23574.0488191263
"Japan","Male",1996,"0 to 4",3127531.96400936
"Japan","Male",1996,"5 to 9",3351986.75188677
"Japan","Male",1996,"10 to 14",3848123.50816884
"Japan","Male",1996,"15 to 19",4332569.27370883
"Japan","Male",1996,"20 to 24",5097313.37075858
"Japan","Male",1996,"25 to 29",4813414.04943837
"Japan","Male",1996,"30 to 34",4144758.62238109
"Japan","Male",1996,"35 to 39",4010426.61329133
"Japan","Male",1996,"40 to 44",4415822.6232114
"Japan","Male",1996,"45 to 49",5709852.05820869
"Japan","Male",1996,"50 to 54",4265360.62956301
"Japan","Male",1996,"55 to 59",4022655.3765869
"Japan","Male",1996,"60 to 64",3712544.45039727
"Japan","Male",1996,"65 to 69",3108460.94703101
"Japan","Male",1996,"70 to 74",2144460.49175349
"Japan","Male",1996,"75 to 79",1297129.44461919
"Japan","Male",1996,"80 to 84",855713.159480289
"Japan","Male",1996,"85 to 89",390909.29489711
"Japan","Male",1996,"90 to 94",109017.236062796
"Japan","Male",1996,"95 plus",26089.1317153257
"Japan","Male",1997,"0 to 4",3121129.1607359
"Japan","Male",1997,"5 to 9",3275838.90184515
"Japan","Male",1997,"10 to 14",3764549.14290943
"Japan","Male",1997,"15 to 19",4204878.52407053
"Japan","Male",1997,"20 to 24",4958691.53134691
"Japan","Male",1997,"25 to 29",4913506.86687774
"Japan","Male",1997,"30 to 34",4265819.97166576
"Japan","Male",1997,"35 to 39",4034784.93695729
"Japan","Male",1997,"40 to 44",4226646.938205
"Japan","Male",1997,"45 to 49",5503722.62352663
"Japan","Male",1997,"50 to 54",4456712.38555669
"Japan","Male",1997,"55 to 59",4134844.45953152
"Japan","Male",1997,"60 to 64",3761613.24639009
"Japan","Male",1997,"65 to 69",3192898.35885505
"Japan","Male",1997,"70 to 74",2318182.14386187
"Japan","Male",1997,"75 to 79",1340944.52361663
"Japan","Male",1997,"80 to 84",870567.129439981
"Japan","Male",1997,"85 to 89",413512.465113235
"Japan","Male",1997,"90 to 94",119366.609219948
"Japan","Male",1997,"95 plus",28873.1433609922
"Japan","Male",1998,"0 to 4",3117806.56681251
"Japan","Male",1998,"5 to 9",3216697.23600159
"Japan","Male",1998,"10 to 14",3663743.28269133
"Japan","Male",1998,"15 to 19",4100890.02376619
"Japan","Male",1998,"20 to 24",4776395.1529638
"Japan","Male",1998,"25 to 29",5017459.91621101
"Japan","Male",1998,"30 to 34",4372127.28342712
"Japan","Male",1998,"35 to 39",4065920.58988722
"Japan","Male",1998,"40 to 44",4110381.20302225
"Japan","Male",1998,"45 to 49",5190609.89335417
"Japan","Male",1998,"50 to 54",4730447.68793091
"Japan","Male",1998,"55 to 59",4243933.14909841
"Japan","Male",1998,"60 to 64",3775010.04488167
"Japan","Male",1998,"65 to 69",3267599.49862944
"Japan","Male",1998,"70 to 74",2481484.85346594
"Japan","Male",1998,"75 to 79",1408139.32315966
"Japan","Male",1998,"80 to 84",880676.099714711
"Japan","Male",1998,"85 to 89",435165.248916026
"Japan","Male",1998,"90 to 94",129960.56688297
"Japan","Male",1998,"95 plus",31762.7204395739
"Japan","Male",1999,"0 to 4",3108145.28353016
"Japan","Male",1999,"5 to 9",3186162.09060955
"Japan","Male",1999,"10 to 14",3548971.22273898
"Japan","Male",1999,"15 to 19",4019504.93289054
"Japan","Male",1999,"20 to 24",4578201.97904517
"Japan","Male",1999,"25 to 29",5087002.79654191
"Japan","Male",1999,"30 to 34",4472217.42802018
"Japan","Male",1999,"35 to 39",4098168.773642
"Japan","Male",1999,"40 to 44",4069481.91179539
"Japan","Male",1999,"45 to 49",4819776.56916863
"Japan","Male",1999,"50 to 54",4985063.07384335
"Japan","Male",1999,"55 to 59",4425535.77491917
"Japan","Male",1999,"60 to 64",3744984.39924571
"Japan","Male",1999,"65 to 69",3320636.72649908
"Japan","Male",1999,"70 to 74",2608770.33692475
"Japan","Male",1999,"75 to 79",1522142.96402325
"Japan","Male",1999,"80 to 84",878192.634842419
"Japan","Male",1999,"85 to 89",457187.959127965
"Japan","Male",1999,"90 to 94",141978.513497421
"Japan","Male",1999,"95 plus",34247.5913735318
"Japan","Male",2000,"0 to 4",3097902.53779356
"Japan","Male",2000,"5 to 9",3169544.65524219
"Japan","Male",2000,"10 to 14",3441660.03271853
"Japan","Male",2000,"15 to 19",3938780.82485097
"Japan","Male",2000,"20 to 24",4408961.10093421
"Japan","Male",2000,"25 to 29",5084574.01237665
"Japan","Male",2000,"30 to 34",4544105.26393903
"Japan","Male",2000,"35 to 39",4193634.81196422
"Japan","Male",2000,"40 to 44",4014992.87414701
"Japan","Male",2000,"45 to 49",4560060.28814564
"Japan","Male",2000,"50 to 54",5294472.22702013
"Japan","Male",2000,"55 to 59",4340290.12265469
"Japan","Male",2000,"60 to 64",3783665.53023748
"Japan","Male",2000,"65 to 69",3395272.59652115
"Japan","Male",2000,"70 to 74",2698176.20160237
"Japan","Male",2000,"75 to 79",1637268.30327528
"Japan","Male",2000,"80 to 84",918521.048435129
"Japan","Male",2000,"85 to 89",474936.544586765
"Japan","Male",2000,"90 to 94",154437.806567545
"Japan","Male",2000,"95 plus",37217.6105126727
"Japan","Male",2001,"0 to 4",3088042.72376205
"Japan","Male",2001,"5 to 9",3158137.59286115
"Japan","Male",2001,"10 to 14",3350201.61768012
"Japan","Male",2001,"15 to 19",3865345.64226433
"Japan","Male",2001,"20 to 24",4247374.91390371
"Japan","Male",2001,"25 to 29",5012924.46634834
"Japan","Male",2001,"30 to 34",4803514.03845987
"Japan","Male",2001,"35 to 39",4134205.54769262
"Japan","Male",2001,"40 to 44",3986528.75669462
"Japan","Male",2001,"45 to 49",4351196.72403456
"Japan","Male",2001,"50 to 54",5572373.39569724
"Japan","Male",2001,"55 to 59",4131063.00118702
"Japan","Male",2001,"60 to 64",3870329.4034466
"Japan","Male",2001,"65 to 69",3474626.24551309
"Japan","Male",2001,"70 to 74",2778931.91730802
"Japan","Male",2001,"75 to 79",1794970.35618808
"Japan","Male",2001,"80 to 84",943327.891337003
"Japan","Male",2001,"85 to 89",494654.772372761
"Japan","Male",2001,"90 to 94",167524.048330799
"Japan","Male",2001,"95 plus",40333.295792019
"Japan","Male",2002,"0 to 4",3068539.94671911
"Japan","Male",2002,"5 to 9",3150592.52721426
"Japan","Male",2002,"10 to 14",3274313.49854826
"Japan","Male",2002,"15 to 19",3786640.94067893
"Japan","Male",2002,"20 to 24",4119556.75131611
"Japan","Male",2002,"25 to 29",4871206.05120774
"Japan","Male",2002,"30 to 34",4897687.74139459
"Japan","Male",2002,"35 to 39",4256238.82226018
"Japan","Male",2002,"40 to 44",4009267.77832779
"Japan","Male",2002,"45 to 49",4164410.20656291
"Japan","Male",2002,"50 to 54",5372596.16105616
"Japan","Male",2002,"55 to 59",4319119.8327521
"Japan","Male",2002,"60 to 64",3984024.13747643
"Japan","Male",2002,"65 to 69",3532618.53216517
"Japan","Male",2002,"70 to 74",2861429.79700185
"Japan","Male",2002,"75 to 79",1945415.07390843
"Japan","Male",2002,"80 to 84",985076.74610651
"Japan","Male",2002,"85 to 89",508638.452224964
"Japan","Male",2002,"90 to 94",180242.503675767
"Japan","Male",2002,"95 plus",45552.2143083474
"Japan","Male",2003,"0 to 4",3035902.15399861
"Japan","Male",2003,"5 to 9",3149813.10990235
"Japan","Male",2003,"10 to 14",3213692.24756358
"Japan","Male",2003,"15 to 19",3687753.26912502
"Japan","Male",2003,"20 to 24",4016782.65698594
"Japan","Male",2003,"25 to 29",4687709.2802607
"Japan","Male",2003,"30 to 34",5000775.84845229
"Japan","Male",2003,"35 to 39",4361396.9879701
"Japan","Male",2003,"40 to 44",4039959.23342852
"Japan","Male",2003,"45 to 49",4049966.78828802
"Japan","Male",2003,"50 to 54",5070168.33051962
"Japan","Male",2003,"55 to 59",4588144.1684135
"Japan","Male",2003,"60 to 64",4094602.18700077
"Japan","Male",2003,"65 to 69",3555934.99475972
"Japan","Male",2003,"70 to 74",2937091.03867641
"Japan","Male",2003,"75 to 79",2085730.19712872
"Japan","Male",2003,"80 to 84",1043651.92881086
"Japan","Male",2003,"85 to 89",519863.904904092
"Japan","Male",2003,"90 to 94",192170.994590815
"Japan","Male",2003,"95 plus",50834.8476637779
"Japan","Male",2004,"0 to 4",2994445.32673753
"Japan","Male",2004,"5 to 9",3139118.83889882
"Japan","Male",2004,"10 to 14",3184766.43113649
"Japan","Male",2004,"15 to 19",3572410.57096689
"Japan","Male",2004,"20 to 24",3937724.96908878
"Japan","Male",2004,"25 to 29",4489527.28496796
"Japan","Male",2004,"30 to 34",5071883.24091441
"Japan","Male",2004,"35 to 39",4462398.29418538
"Japan","Male",2004,"40 to 44",4072627.40889589
"Japan","Male",2004,"45 to 49",4010784.03642219
"Japan","Male",2004,"50 to 54",4712456.30953409
"Japan","Male",2004,"55 to 59",4839980.25115692
"Japan","Male",2004,"60 to 64",4274369.39659833
"Japan","Male",2004,"65 to 69",3536304.2373528
"Japan","Male",2004,"70 to 74",2994842.49182567
"Japan","Male",2004,"75 to 79",2196188.10653416
"Japan","Male",2004,"80 to 84",1136523.04718918
"Japan","Male",2004,"85 to 89",524542.046019701
"Japan","Male",2004,"90 to 94",204380.280038363
"Japan","Male",2004,"95 plus",56426.7828917216
"Japan","Male",2005,"0 to 4",2943521.7868817
"Japan","Male",2005,"5 to 9",3128972.95603442
"Japan","Male",2005,"10 to 14",3171835.68338176
"Japan","Male",2005,"15 to 19",3462425.10477677
"Japan","Male",2005,"20 to 24",3859011.80660809
"Japan","Male",2005,"25 to 29",4323087.82142504
"Japan","Male",2005,"30 to 34",5073989.28752526
"Japan","Male",2005,"35 to 39",4533978.85173192
"Japan","Male",2005,"40 to 44",4172049.25962839
"Japan","Male",2005,"45 to 49",3958751.26827693
"Japan","Male",2005,"50 to 54",4463001.78187913
"Japan","Male",2005,"55 to 59",5145675.03480041
"Japan","Male",2005,"60 to 64",4194692.00936827
"Japan","Male",2005,"65 to 69",3581533.3468479
"Japan","Male",2005,"70 to 74",3073031.25233942
"Japan","Male",2005,"75 to 79",2274613.0792164
"Japan","Male",2005,"80 to 84",1231187.66950378
"Japan","Male",2005,"85 to 89",557310.964459599
"Japan","Male",2005,"90 to 94",213877.323545975
"Japan","Male",2005,"95 plus",61844.7540981986
"Japan","Male",2006,"0 to 4",2895887.30935239
"Japan","Male",2006,"5 to 9",3119398.74553336
"Japan","Male",2006,"10 to 14",3163261.6841002
"Japan","Male",2006,"15 to 19",3368569.37140486
"Japan","Male",2006,"20 to 24",3785566.80940517
"Japan","Male",2006,"25 to 29",4167511.44712819
"Japan","Male",2006,"30 to 34",5008957.05911914
"Japan","Male",2006,"35 to 39",4800564.73923891
"Japan","Male",2006,"40 to 44",4113811.37833842
"Japan","Male",2006,"45 to 49",3933281.50187404
"Japan","Male",2006,"50 to 54",4262559.90784654
"Japan","Male",2006,"55 to 59",5420963.96963883
"Japan","Male",2006,"60 to 64",3993742.96448395
"Japan","Male",2006,"65 to 69",3671079.24992012
"Japan","Male",2006,"70 to 74",3155353.40254892
"Japan","Male",2006,"75 to 79",2346238.12326702
"Japan","Male",2006,"80 to 84",1353696.02927602
"Japan","Male",2006,"85 to 89",578558.282619808
"Japan","Male",2006,"90 to 94",223815.780465017
"Japan","Male",2006,"95 plus",66945.9541606657
"Japan","Male",2007,"0 to 4",2858321.66108927
"Japan","Male",2007,"5 to 9",3098908.25410382
"Japan","Male",2007,"10 to 14",3157491.54582421
"Japan","Male",2007,"15 to 19",3294143.84575032
"Japan","Male",2007,"20 to 24",3704904.08868263
"Japan","Male",2007,"25 to 29",4047160.32871473
"Japan","Male",2007,"30 to 34",4874571.3367979
"Japan","Male",2007,"35 to 39",4900437.4615533
"Japan","Male",2007,"40 to 44",4241657.05342264
"Japan","Male",2007,"45 to 49",3959544.1303871
"Japan","Male",2007,"50 to 54",4083219.73473228
"Japan","Male",2007,"55 to 59",5232239.47591489
"Japan","Male",2007,"60 to 64",4179100.61871842
"Japan","Male",2007,"65 to 69",3783729.43858219
"Japan","Male",2007,"70 to 74",3217108.89960766
"Japan","Male",2007,"75 to 79",2421017.72622688
"Japan","Male",2007,"80 to 84",1468311.346798
"Japan","Male",2007,"85 to 89",610025.454187421
"Japan","Male",2007,"90 to 94",231486.238492424
"Japan","Male",2007,"95 plus",72466.4637186702
"Japan","Male",2008,"0 to 4",2832370.71747223
"Japan","Male",2008,"5 to 9",3062328.084372
"Japan","Male",2008,"10 to 14",3160445.62174336
"Japan","Male",2008,"15 to 19",3236397.41559917
"Japan","Male",2008,"20 to 24",3603446.72980065
"Japan","Male",2008,"25 to 29",3951455.41232349
"Japan","Male",2008,"30 to 34",4698623.61136914
"Japan","Male",2008,"35 to 39",5012298.83758107
"Japan","Male",2008,"40 to 44",4351470.82539613
"Japan","Male",2008,"45 to 49",3994277.08564981
"Japan","Male",2008,"50 to 54",3975006.91252114
"Japan","Male",2008,"55 to 59",4943037.32868777
"Japan","Male",2008,"60 to 64",4443562.02774379
"Japan","Male",2008,"65 to 69",3890568.95722654
"Japan","Male",2008,"70 to 74",3245489.03398096
"Japan","Male",2008,"75 to 79",2491664.83896742
"Japan","Male",2008,"80 to 84",1573632.85139659
"Japan","Male",2008,"85 to 89",651541.160185857
"Japan","Male",2008,"90 to 94",238388.322487406
"Japan","Male",2008,"95 plus",77510.8710865377
"Japan","Male",2009,"0 to 4",2814580.48551378
"Japan","Male",2009,"5 to 9",3018201.74847243
"Japan","Male",2009,"10 to 14",3150230.80257629
"Japan","Male",2009,"15 to 19",3213796.20602925
"Japan","Male",2009,"20 to 24",3487698.66816839
"Japan","Male",2009,"25 to 29",3878153.69245571
"Japan","Male",2009,"30 to 34",4506305.91848951
"Japan","Male",2009,"35 to 39",5091123.03728956
"Japan","Male",2009,"40 to 44",4457701.9651323
"Japan","Male",2009,"45 to 49",4030466.64096232
"Japan","Male",2009,"50 to 54",3940594.62448146
"Japan","Male",2009,"55 to 59",4598748.1797081
"Japan","Male",2009,"60 to 64",4692217.16005331
"Japan","Male",2009,"65 to 69",4061051.72867532
"Japan","Male",2009,"70 to 74",3232324.91141724
"Japan","Male",2009,"75 to 79",2548297.61210592
"Japan","Male",2009,"80 to 84",1657269.06115816
"Japan","Male",2009,"85 to 89",714157.924815648
"Japan","Male",2009,"90 to 94",242812.688238262
"Japan","Male",2009,"95 plus",82745.456429983
"Japan","Male",2010,"0 to 4",2805913.87306821
"Japan","Male",2010,"5 to 9",2960716.15978384
"Japan","Male",2010,"10 to 14",3141221.22379466
"Japan","Male",2010,"15 to 19",3208586.9927994
"Japan","Male",2010,"20 to 24",3380863.58975665
"Japan","Male",2010,"25 to 29",3803418.57551009
"Japan","Male",2010,"30 to 34",4344498.99585086
"Japan","Male",2010,"35 to 39",5098435.98102594
"Japan","Male",2010,"40 to 44",4531703.36602873
"Japan","Male",2010,"45 to 49",4133363.88920732
"Japan","Male",2010,"50 to 54",3893063.85339285
"Japan","Male",2010,"55 to 59",4358228.80633937
"Japan","Male",2010,"60 to 64",4991395.21904966
"Japan","Male",2010,"65 to 69",3983262.14705304
"Japan","Male",2010,"70 to 74",3279827.78728194
"Japan","Male",2010,"75 to 79",2624397.20256873
"Japan","Male",2010,"80 to 84",1718942.90868407
"Japan","Male",2010,"85 to 89",779436.130475678
"Japan","Male",2010,"90 to 94",262549.756407326
"Japan","Male",2010,"95 plus",87060.183319656
"Japan","Male",2011,"0 to 4",2792746.3133777
"Japan","Male",2011,"5 to 9",2908956.6477918
"Japan","Male",2011,"10 to 14",3133600.39457237
"Japan","Male",2011,"15 to 19",3206180.05802654
"Japan","Male",2011,"20 to 24",3293744.70147327
"Japan","Male",2011,"25 to 29",3734534.54585429
"Japan","Male",2011,"30 to 34",4190145.52121773
"Japan","Male",2011,"35 to 39",5034161.10432607
"Japan","Male",2011,"40 to 44",4800167.96089296
"Japan","Male",2011,"45 to 49",4075908.99570813
"Japan","Male",2011,"50 to 54",3870486.06358428
"Japan","Male",2011,"55 to 59",4164200.30980387
"Japan","Male",2011,"60 to 64",5258461.4023823
"Japan","Male",2011,"65 to 69",3790511.97586494
"Japan","Male",2011,"70 to 74",3367633.76849002
"Japan","Male",2011,"75 to 79",2704453.37755319
"Japan","Male",2011,"80 to 84",1777175.45086401
"Japan","Male",2011,"85 to 89",858725.492852452
"Japan","Male",2011,"90 to 94",275593.625620465
"Japan","Male",2011,"95 plus",91441.4627749548
"Japan","Male",2012,"0 to 4",2770525.9227975
"Japan","Male",2012,"5 to 9",2870087.76138482
"Japan","Male",2012,"10 to 14",3114950.39917762
"Japan","Male",2012,"15 to 19",3205106.24971243
"Japan","Male",2012,"20 to 24",3228444.39558349
"Japan","Male",2012,"25 to 29",3661065.43129785
"Japan","Male",2012,"30 to 34",4069625.17219721
"Japan","Male",2012,"35 to 39",4897507.33836488
"Japan","Male",2012,"40 to 44",4898647.7433939
"Japan","Male",2012,"45 to 49",4205109.1801963
"Japan","Male",2012,"50 to 54",3898313.56795378
"Japan","Male",2012,"55 to 59",3990178.1529678
"Japan","Male",2012,"60 to 64",5075780.69707128
"Japan","Male",2012,"65 to 69",3971527.08548974
"Japan","Male",2012,"70 to 74",3474758.2968377
"Japan","Male",2012,"75 to 79",2765792.54571791
"Japan","Male",2012,"80 to 84",1839467.66313732
"Japan","Male",2012,"85 to 89",930765.577834731
"Japan","Male",2012,"90 to 94",293347.683162474
"Japan","Male",2012,"95 plus",95479.3351262091
"Japan","Male",2013,"0 to 4",2742970.51916624
"Japan","Male",2013,"5 to 9",2846860.95238167
"Japan","Male",2013,"10 to 14",3079107.64310809
"Japan","Male",2013,"15 to 19",3213232.26953428
"Japan","Male",2013,"20 to 24",3178853.67266247
"Japan","Male",2013,"25 to 29",3570741.41988413
"Japan","Male",2013,"30 to 34",3973063.78479599
"Japan","Male",2013,"35 to 39",4719211.45573861
"Japan","Male",2013,"40 to 44",5009356.12050192
"Japan","Male",2013,"45 to 49",4314892.1696662
"Japan","Male",2013,"50 to 54",3933888.36810132
"Japan","Male",2013,"55 to 59",3886160.00280012
"Japan","Male",2013,"60 to 64",4795743.26866867
"Japan","Male",2013,"65 to 69",4228274.9097575
"Japan","Male",2013,"70 to 74",3574464.06956594
"Japan","Male",2013,"75 to 79",2798134.52474699
"Japan","Male",2013,"80 to 84",1902012.59629001
"Japan","Male",2013,"85 to 89",997340.698448359
"Japan","Male",2013,"90 to 94",316587.114186487
"Japan","Male",2013,"95 plus",100325.207290533
"Japan","Male",2014,"0 to 4",2714321.73539246
"Japan","Male",2014,"5 to 9",2831942.68890382
"Japan","Male",2014,"10 to 14",3037941.2878423
"Japan","Male",2014,"15 to 19",3204717.86660647
"Japan","Male",2014,"20 to 24",3164063.1766233
"Japan","Male",2014,"25 to 29",3470115.45549494
"Japan","Male",2014,"30 to 34",3899710.35497687
"Japan","Male",2014,"35 to 39",4525698.80201668
"Japan","Male",2014,"40 to 44",5086452.64372215
"Japan","Male",2014,"45 to 49",4422049.11423163
"Japan","Male",2014,"50 to 54",3970417.94129624
"Japan","Male",2014,"55 to 59",3854601.42983316
"Japan","Male",2014,"60 to 64",4462909.0349925
"Japan","Male",2014,"65 to 69",4469865.01240853
"Japan","Male",2014,"70 to 74",3730412.60329573
"Japan","Male",2014,"75 to 79",2792481.54040869
"Japan","Male",2014,"80 to 84",1956009.92857515
"Japan","Male",2014,"85 to 89",1052056.782706
"Japan","Male",2014,"90 to 94",350853.910391445
"Japan","Male",2014,"95 plus",105789.903791674
"Japan","Male",2015,"0 to 4",2683462.89543752
"Japan","Male",2015,"5 to 9",2829949.19311221
"Japan","Male",2015,"10 to 14",2981824.62522055
"Japan","Male",2015,"15 to 19",3195611.20902423
"Japan","Male",2015,"20 to 24",3165968.31316546
"Japan","Male",2015,"25 to 29",3381139.00139833
"Japan","Male",2015,"30 to 34",3826874.80738124
"Japan","Male",2015,"35 to 39",4365967.56169545
"Japan","Male",2015,"40 to 44",5093279.15792062
"Japan","Male",2015,"45 to 49",4496938.55922453
"Japan","Male",2015,"50 to 54",4073847.29276329
"Japan","Male",2015,"55 to 59",3810160.15700477
"Japan","Male",2015,"60 to 64",4231445.94953336
"Japan","Male",2015,"65 to 69",4755543.6903372
"Japan","Male",2015,"70 to 74",3656941.31208102
"Japan","Male",2015,"75 to 79",2842871.47492713
"Japan","Male",2015,"80 to 84",2028678.74227699
"Japan","Male",2015,"85 to 89",1096048.30778489
"Japan","Male",2015,"90 to 94",388064.11248822
"Japan","Male",2015,"95 plus",118357.730213318
"Japan","Male",2016,"0 to 4",2648177.29879613
"Japan","Male",2016,"5 to 9",2825528.3443265
"Japan","Male",2016,"10 to 14",2934146.59444032
"Japan","Male",2016,"15 to 19",3184770.56084709
"Japan","Male",2016,"20 to 24",3170865.97188472
"Japan","Male",2016,"25 to 29",3310994.26658831
"Japan","Male",2016,"30 to 34",3764542.47889705
"Japan","Male",2016,"35 to 39",4216248.10149992
"Japan","Male",2016,"40 to 44",5031878.16645531
"Japan","Male",2016,"45 to 49",4767345.12256358
"Japan","Male",2016,"50 to 54",4017794.12874583
"Japan","Male",2016,"55 to 59",3790099.05822758
"Japan","Male",2016,"60 to 64",4045364.20878811
"Japan","Male",2016,"65 to 69",5008404.41820484
"Japan","Male",2016,"70 to 74",3480197.95352104
"Japan","Male",2016,"75 to 79",2930625.79442909
"Japan","Male",2016,"80 to 84",2107890.13473657
"Japan","Male",2016,"85 to 89",1142336.13877935
"Japan","Male",2016,"90 to 94",431441.547991833
"Japan","Male",2016,"95 plus",129057.92016522
"Japan","Male",2017,"0 to 4",2607155.16331074
"Japan","Male",2017,"5 to 9",2810165.98951613
"Japan","Male",2017,"10 to 14",2900942.57087408
"Japan","Male",2017,"15 to 19",3162475.9089844
"Japan","Male",2017,"20 to 24",3175992.58739095
"Japan","Male",2017,"25 to 29",3259737.80206147
"Japan","Male",2017,"30 to 34",3700786.59790361
"Japan","Male",2017,"35 to 39",4102061.03654348
"Japan","Male",2017,"40 to 44",4900144.13310471
"Japan","Male",2017,"45 to 49",4869541.62499919
"Japan","Male",2017,"50 to 54",4148529.42177365
"Japan","Male",2017,"55 to 59",3819592.22444106
"Japan","Male",2017,"60 to 64",3878385.7504188
"Japan","Male",2017,"65 to 69",4836313.24739677
"Japan","Male",2017,"70 to 74",3656418.80208603
"Japan","Male",2017,"75 to 79",3033297.17964772
"Japan","Male",2017,"80 to 84",2171795.64227544
"Japan","Male",2017,"85 to 89",1193003.97269837
"Japan","Male",2017,"90 to 94",470068.094200829
"Japan","Male",2017,"95 plus",141748.768874174
"Japan","Male",2018,"0 to 4",2555398.8685158
"Japan","Male",2018,"5 to 9",2788445.5964045
"Japan","Male",2018,"10 to 14",2884767.35396433
"Japan","Male",2018,"15 to 19",3123461.65569585
"Japan","Male",2018,"20 to 24",3188354.36211711
"Japan","Male",2018,"25 to 29",3220637.64670324
"Japan","Male",2018,"30 to 34",3621234.89102619
"Japan","Male",2018,"35 to 39",4012245.05299765
"Japan","Male",2018,"40 to 44",4728065.8874646
"Japan","Male",2018,"45 to 49",4985137.56393307
"Japan","Male",2018,"50 to 54",4260028.47923855
"Japan","Male",2018,"55 to 59",3856416.76083122
"Japan","Male",2018,"60 to 64",3779433.7571997
"Japan","Male",2018,"65 to 69",4571304.42460081
"Japan","Male",2018,"70 to 74",3901703.54337441
