"location","sex","year","age","val"
"Global","Female",2022,"0 to 4",322432290
"Global","Female",2022,"5 to 9",331633786
"Global","Female",2022,"10 to 14",322325070
"Global","Female",2022,"15 to 19",304349929
"Global","Female",2022,"20 to 24",292420203
"Global","Female",2022,"25 to 29",287903727
"Global","Female",2022,"30 to 34",295973101
"Global","Female",2022,"35 to 39",279304075
"Global","Female",2022,"40 to 44",252470337
"Global","Female",2022,"45 to 49",235879476
"Global","Female",2022,"50 to 54",229121723
"Global","Female",2022,"55 to 59",208054801
"Global","Female",2022,"60 to 64",168407265
"Global","Female",2022,"65 to 69",149479970
"Global","Female",2022,"70 to 74",114407175
"Global","Female",2022,"75 to 79",74770670
"Global","Female",2022,"80 to 84",51630118
"Global","Female",2022,"85 to 89",29498214
"Global","Female",2022,"90 to 94",12573520
"Global","Female",2022,"95 plus",3890108
"Global","Female",2023,"0 to 4",319557714
"Global","Female",2023,"5 to 9",331015496
"Global","Female",2023,"10 to 14",325046485
"Global","Female",2023,"15 to 19",307629577
"Global","Female",2023,"20 to 24",294184526
"Global","Female",2023,"25 to 29",287497452
"Global","Female",2023,"30 to 34",294461443
"Global","Female",2023,"35 to 39",283742580
"Global","Female",2023,"40 to 44",258134000
"Global","Female",2023,"45 to 49",235655908
"Global","Female",2023,"50 to 54",231469447
"Global","Female",2023,"55 to 59",210274344
"Global","Female",2023,"60 to 64",173807304
"Global","Female",2023,"65 to 69",152556237
"Global","Female",2023,"70 to 74",119189625
"Global","Female",2023,"75 to 79",78620257
"Global","Female",2023,"80 to 84",52173305
"Global","Female",2023,"85 to 89",30311033
"Global","Female",2023,"90 to 94",12939489
"Global","Female",2023,"95 plus",4057530
"Global","Female",2024,"0 to 4",317870545
"Global","Female",2024,"5 to 9",329407713
"Global","Female",2024,"10 to 14",327064116
"Global","Female",2024,"15 to 19",311182871
"Global","Female",2024,"20 to 24",296232075
"Global","Female",2024,"25 to 29",287526796
"Global","Female",2024,"30 to 34",292398875
"Global","Female",2024,"35 to 39",288227513
"Global","Female",2024,"40 to 44",262996284
"Global","Female",2024,"45 to 49",236673085
"Global","Female",2024,"50 to 54",232586284
"Global","Female",2024,"55 to 59",212733178
"Global","Female",2024,"60 to 64",181210274
"Global","Female",2024,"65 to 69",154453307
"Global","Female",2024,"70 to 74",123946958
"Global","Female",2024,"75 to 79",83250699
"Global","Female",2024,"80 to 84",53040058
"Global","Female",2024,"85 to 89",31250902
"Global","Female",2024,"90 to 94",13367927
"Global","Female",2024,"95 plus",4251725
"Global","Female",2025,"0 to 4",317304313
"Global","Female",2025,"5 to 9",326874751
"Global","Female",2025,"10 to 14",328601265
"Global","Female",2025,"15 to 19",314647822
"Global","Female",2025,"20 to 24",298191841
"Global","Female",2025,"25 to 29",288220727
"Global","Female",2025,"30 to 34",289553285
"Global","Female",2025,"35 to 39",292323336
"Global","Female",2025,"40 to 44",267558596
"Global","Female",2025,"45 to 49",239516980
"Global","Female",2025,"50 to 54",232680661
"Global","Female",2025,"55 to 59",216026769
"Global","Female",2025,"60 to 64",188497710
"Global","Female",2025,"65 to 69",155325661
"Global","Female",2025,"70 to 74",128523312
"Global","Female",2025,"75 to 79",88534949
"Global","Female",2025,"80 to 84",53998834
"Global","Female",2025,"85 to 89",32206138
"Global","Female",2025,"90 to 94",13840329
"Global","Female",2025,"95 plus",4462258
"Global","Female",2026,"0 to 4",317772031
"Global","Female",2026,"5 to 9",323422895
"Global","Female",2026,"10 to 14",329803640
"Global","Female",2026,"15 to 19",317912511
"Global","Female",2026,"20 to 24",300207297
"Global","Female",2026,"25 to 29",289499485
"Global","Female",2026,"30 to 34",287334948
"Global","Female",2026,"35 to 39",294446104
"Global","Female",2026,"40 to 44",272168813
"Global","Female",2026,"45 to 49",243780155
"Global","Female",2026,"50 to 54",232110801
"Global","Female",2026,"55 to 59",219678992
"Global","Female",2026,"60 to 64",195526060
"Global","Female",2026,"65 to 69",156135759
"Global","Female",2026,"70 to 74",132455255
"Global","Female",2026,"75 to 79",93724095
"Global","Female",2026,"80 to 84",55608569
"Global","Female",2026,"85 to 89",33146372
"Global","Female",2026,"90 to 94",14372458
"Global","Female",2026,"95 plus",4670397
"Global","Female",2027,"0 to 4",318620035
"Global","Female",2027,"5 to 9",319663836
"Global","Female",2027,"10 to 14",330365253
"Global","Female",2027,"15 to 19",321124622
"Global","Female",2027,"20 to 24",302878448
"Global","Female",2027,"25 to 29",291018541
"Global","Female",2027,"30 to 34",286411764
"Global","Female",2027,"35 to 39",293959308
"Global","Female",2027,"40 to 44",276691349
"Global","Female",2027,"45 to 49",249300652
"Global","Female",2027,"50 to 54",231668933
"Global","Female",2027,"55 to 59",223295257
"Global","Female",2027,"60 to 64",200341338
"Global","Female",2027,"65 to 69",158400736
"Global","Female",2027,"70 to 74",136003705
"Global","Female",2027,"75 to 79",98476977
"Global","Female",2027,"80 to 84",58365360
"Global","Female",2027,"85 to 89",33935183
"Global","Female",2027,"90 to 94",14937189
"Global","Female",2027,"95 plus",4874975
"Global","Female",2028,"0 to 4",319504952
"Global","Female",2028,"5 to 9",316821291
"Global","Female",2028,"10 to 14",329759790
"Global","Female",2028,"15 to 19",323853193
"Global","Female",2028,"20 to 24",306167756
"Global","Female",2028,"25 to 29",292793209
"Global","Female",2028,"30 to 34",286029175
"Global","Female",2028,"35 to 39",292484561
"Global","Female",2028,"40 to 44",281157128
"Global","Female",2028,"45 to 49",254979921
"Global","Female",2028,"50 to 54",231533312
"Global","Female",2028,"55 to 59",225743818
"Global","Female",2028,"60 to 64",202708549
"Global","Female",2028,"65 to 69",163880470
"Global","Female",2028,"70 to 74",139153816
"Global","Female",2028,"75 to 79",102959927
"Global","Female",2028,"80 to 84",61813423
"Global","Female",2028,"85 to 89",34624944
"Global","Female",2028,"90 to 94",15504633
"Global","Female",2028,"95 plus",5085047
"Global","Female",2029,"0 to 4",320386225
"Global","Female",2029,"5 to 9",315159542
"Global","Female",2029,"10 to 14",328165312
"Global","Female",2029,"15 to 19",325877736
"Global","Female",2029,"20 to 24",309718530
"Global","Female",2029,"25 to 29",294835564
"Global","Female",2029,"30 to 34",286063558
"Global","Female",2029,"35 to 39",290438763
"Global","Female",2029,"40 to 44",285636790
"Global","Female",2029,"45 to 49",259818076
"Global","Female",2029,"50 to 54",232560237
"Global","Female",2029,"55 to 59",226882108
"Global","Female",2029,"60 to 64",205185320
"Global","Female",2029,"65 to 69",171099579
"Global","Female",2029,"70 to 74",140987155
"Global","Female",2029,"75 to 79",107209163
"Global","Female",2029,"80 to 84",65684827
"Global","Female",2029,"85 to 89",35375243
"Global","Female",2029,"90 to 94",16048788
"Global","Female",2029,"95 plus",5301250
"Global","Female",2030,"0 to 4",321291862
"Global","Female",2030,"5 to 9",314624090
"Global","Female",2030,"10 to 14",325647860
"Global","Female",2030,"15 to 19",327424401
"Global","Female",2030,"20 to 24",313181899
"Global","Female",2030,"25 to 29",296791140
"Global","Female",2030,"30 to 34",286758833
"Global","Female",2030,"35 to 39",287609872
"Global","Female",2030,"40 to 44",289727480
"Global","Female",2030,"45 to 49",264357839
"Global","Female",2030,"50 to 54",235388016
"Global","Female",2030,"55 to 59",227001301
"Global","Female",2030,"60 to 64",208457913
"Global","Female",2030,"65 to 69",178173470
"Global","Female",2030,"70 to 74",141848566
"Global","Female",2030,"75 to 79",111311023
"Global","Female",2030,"80 to 84",70040054
"Global","Female",2030,"85 to 89",36155496
"Global","Female",2030,"90 to 94",16612349
"Global","Female",2030,"95 plus",5536959
"Global","Female",2031,"0 to 4",322209818
"Global","Female",2031,"5 to 9",315130141
"Global","Female",2031,"10 to 14",322213780
"Global","Female",2031,"15 to 19",328638056
"Global","Female",2031,"20 to 24",316446745
"Global","Female",2031,"25 to 29",298804964
"Global","Female",2031,"30 to 34",288037700
"Global","Female",2031,"35 to 39",285406324
"Global","Female",2031,"40 to 44",291853677
"Global","Female",2031,"45 to 49",268948756
"Global","Female",2031,"50 to 54",239619279
"Global","Female",2031,"55 to 59",226463147
"Global","Female",2031,"60 to 64",212074696
"Global","Female",2031,"65 to 69",184984590
"Global","Female",2031,"70 to 74",142655796
"Global","Female",2031,"75 to 79",114849643
"Global","Female",2031,"80 to 84",74314313
"Global","Female",2031,"85 to 89",37412974
"Global","Female",2031,"90 to 94",17189961
"Global","Female",2031,"95 plus",5794084
"Global","Female",2032,"0 to 4",323147788
"Global","Female",2032,"5 to 9",316015189
"Global","Female",2032,"10 to 14",318472878
"Global","Female",2032,"15 to 19",329212203
"Global","Female",2032,"20 to 24",319659871
"Global","Female",2032,"25 to 29",301474067
"Global","Female",2032,"30 to 34",289555287
"Global","Female",2032,"35 to 39",284494816
"Global","Female",2032,"40 to 44",291380211
"Global","Female",2032,"45 to 49",273455469
"Global","Female",2032,"50 to 54",245095104
"Global","Female",2032,"55 to 59",226047922
"Global","Female",2032,"60 to 64",215647220
"Global","Female",2032,"65 to 69",189666726
"Global","Female",2032,"70 to 74",144872818
"Global","Female",2032,"75 to 79",118067208
"Global","Female",2032,"80 to 84",78227855
"Global","Female",2032,"85 to 89",39513991
"Global","Female",2032,"90 to 94",17696279
"Global","Female",2032,"95 plus",6059224
"Global","Female",2033,"0 to 4",324093714
"Global","Female",2033,"5 to 9",316936110
"Global","Female",2033,"10 to 14",315647532
"Global","Female",2033,"15 to 19",328620544
"Global","Female",2033,"20 to 24",322391948
"Global","Female",2033,"25 to 29",304760086
"Global","Female",2033,"30 to 34",291326835
"Global","Female",2033,"35 to 39",284122043
"Global","Female",2033,"40 to 44",289922831
"Global","Female",2033,"45 to 49",277907727
"Global","Female",2033,"50 to 54",250725671
"Global","Female",2033,"55 to 59",225931835
"Global","Female",2033,"60 to 64",218076457
"Global","Female",2033,"65 to 69",192021998
"Global","Female",2033,"70 to 74",150162081
"Global","Female",2033,"75 to 79",120944094
"Global","Female",2033,"80 to 84",81892349
"Global","Female",2033,"85 to 89",42087497
"Global","Female",2033,"90 to 94",18164307
"Global","Female",2033,"95 plus",6324427
"Global","Female",2034,"0 to 4",325025827
"Global","Female",2034,"5 to 9",317852485
"Global","Female",2034,"10 to 14",314001287
"Global","Female",2034,"15 to 19",327040220
"Global","Female",2034,"20 to 24",324423168
"Global","Female",2034,"25 to 29",308307067
"Global","Female",2034,"30 to 34",293365541
"Global","Female",2034,"35 to 39",284163435
"Global","Female",2034,"40 to 44",287897335
"Global","Female",2034,"45 to 49",282374882
"Global","Female",2034,"50 to 54",255523624
"Global","Female",2034,"55 to 59",226960726
"Global","Female",2034,"60 to 64",219225625
"Global","Female",2034,"65 to 69",194494103
"Global","Female",2034,"70 to 74",157066484
"Global","Female",2034,"75 to 79",122634899
"Global","Female",2034,"80 to 84",85374789
"Global","Female",2034,"85 to 89",44916198
"Global","Female",2034,"90 to 94",18667800
"Global","Female",2034,"95 plus",6583797
"Global","Female",2035,"0 to 4",325945326
"Global","Female",2035,"5 to 9",318791990
"Global","Female",2035,"10 to 14",313480155
"Global","Female",2035,"15 to 19",324537365
"Global","Female",2035,"20 to 24",325979072
"Global","Female",2035,"25 to 29",311767090
"Global","Female",2035,"30 to 34",295318456
"Global","Female",2035,"35 to 39",284862721
"Global","Female",2035,"40 to 44",285091583
"Global","Female",2035,"45 to 49",286457287
"Global","Female",2035,"50 to 54",260031438
"Global","Female",2035,"55 to 59",229763651
"Global","Female",2035,"60 to 64",219374419
"Global","Female",2035,"65 to 69",197725274
"Global","Female",2035,"70 to 74",163797494
"Global","Female",2035,"75 to 79",123468375
"Global","Female",2035,"80 to 84",88786754
"Global","Female",2035,"85 to 89",48043421
"Global","Female",2035,"90 to 94",19172264
"Global","Female",2035,"95 plus",6865762
"Global","Female",2036,"0 to 4",326843766
"Global","Female",2036,"5 to 9",319742845
"Global","Female",2036,"10 to 14",313999028
"Global","Female",2036,"15 to 19",321117996
"Global","Female",2036,"20 to 24",327203816
"Global","Female",2036,"25 to 29",315029878
"Global","Female",2036,"30 to 34",297329896
"Global","Female",2036,"35 to 39",286142237
"Global","Female",2036,"40 to 44",282907638
"Global","Female",2036,"45 to 49",288586303
"Global","Female",2036,"50 to 54",264595165
"Global","Female",2036,"55 to 59",233949229
"Global","Female",2036,"60 to 64",218877701
"Global","Female",2036,"65 to 69",201282715
"Global","Female",2036,"70 to 74",170249643
"Global","Female",2036,"75 to 79",124261274
"Global","Female",2036,"80 to 84",91747255
"Global","Female",2036,"85 to 89",51106348
"Global","Female",2036,"90 to 94",19964756
"Global","Female",2036,"95 plus",7167608
"Global","Female",2037,"0 to 4",327709111
"Global","Female",2037,"5 to 9",320713785
"Global","Female",2037,"10 to 14",314896017
"Global","Female",2037,"15 to 19",317391299
"Global","Female",2037,"20 to 24",327790751
"Global","Female",2037,"25 to 29",318242924
"Global","Female",2037,"30 to 34",299995619
"Global","Female",2037,"35 to 39",287657340
"Global","Female",2037,"40 to 44",282010329
"Global","Female",2037,"45 to 49",288128932
"Global","Female",2037,"50 to 54",269079884
"Global","Female",2037,"55 to 59",239362452
"Global","Female",2037,"60 to 64",218497815
"Global","Female",2037,"65 to 69",204785432
"Global","Female",2037,"70 to 74",174697261
"Global","Female",2037,"75 to 79",126382685
"Global","Female",2037,"80 to 84",94471664
"Global","Female",2037,"85 to 89",53913190
"Global","Female",2037,"90 to 94",21270342
"Global","Female",2037,"95 plus",7446826
"Global","Female",2038,"0 to 4",328559198
"Global","Female",2038,"5 to 9",321693604
"Global","Female",2038,"10 to 14",315828747
"Global","Female",2038,"15 to 19",314578985
"Global","Female",2038,"20 to 24",327213227
"Global","Female",2038,"25 to 29",320978265
"Global","Female",2038,"30 to 34",303277251
"Global","Female",2038,"35 to 39",289424492
"Global","Female",2038,"40 to 44",281649039
"Global","Female",2038,"45 to 49",286693137
"Global","Female",2038,"50 to 54",273512711
"Global","Female",2038,"55 to 59",244925805
"Global","Female",2038,"60 to 64",218408433
"Global","Female",2038,"65 to 69",207181260
"Global","Female",2038,"70 to 74",177011611
"Global","Female",2038,"75 to 79",131345612
"Global","Female",2038,"80 to 84",96934110
"Global","Female",2038,"85 to 89",56518252
"Global","Female",2038,"90 to 94",22835307
"Global","Female",2038,"95 plus",7714624
"Global","Female",2039,"0 to 4",329355172
"Global","Female",2039,"5 to 9",322659975
"Global","Female",2039,"10 to 14",316756882
"Global","Female",2039,"15 to 19",312944756
"Global","Female",2039,"20 to 24",325647586
"Global","Female",2039,"25 to 29",323016128
"Global","Female",2039,"30 to 34",306819866
"Global","Female",2039,"35 to 39",291458617
"Global","Female",2039,"40 to 44",281698951
"Global","Female",2039,"45 to 49",284693083
"Global","Female",2039,"50 to 54",277961106
"Global","Female",2039,"55 to 59",249667968
"Global","Female",2039,"60 to 64",219440117
"Global","Female",2039,"65 to 69",208340711
"Global","Female",2039,"70 to 74",179457679
"Global","Female",2039,"75 to 79",137736410
"Global","Female",2039,"80 to 84",98395033
"Global","Female",2039,"85 to 89",59008066
"Global","Female",2039,"90 to 94",24501515
"Global","Female",2039,"95 plus",7992495
"Global","Female",2040,"0 to 4",330052528
"Global","Female",2040,"5 to 9",323614139
"Global","Female",2040,"10 to 14",317708316
"Global","Female",2040,"15 to 19",312434688
"Global","Female",2040,"20 to 24",323160119
"Global","Female",2040,"25 to 29",324581046
"Global","Female",2040,"30 to 34",310276896
"Global","Female",2040,"35 to 39",293408601
"Global","Female",2040,"40 to 44",282403470
"Global","Female",2040,"45 to 49",281916664
"Global","Female",2040,"50 to 54",282030606
"Global","Female",2040,"55 to 59",254130370
"Global","Female",2040,"60 to 64",222208543
"Global","Female",2040,"65 to 69",208527065
"Global","Female",2040,"70 to 74",182606626
"Global","Female",2040,"75 to 79",143916527
"Global","Female",2040,"80 to 84",99166421
"Global","Female",2040,"85 to 89",61502289
"Global","Female",2040,"90 to 94",26287534
"Global","Female",2040,"95 plus",8269535
"Global","Female",2041,"0 to 4",330675821
"Global","Female",2041,"5 to 9",324548263
"Global","Female",2041,"10 to 14",318671501
"Global","Female",2041,"15 to 19",312963725
"Global","Female",2041,"20 to 24",319757035
"Global","Female",2041,"25 to 29",325816759
"Global","Female",2041,"30 to 34",313538539
"Global","Female",2041,"35 to 39",295418578
"Global","Female",2041,"40 to 44",283684943
"Global","Female",2041,"45 to 49",279758078
"Global","Female",2041,"50 to 54",284162699
"Global","Female",2041,"55 to 59",258654139
"Global","Female",2041,"60 to 64",226330253
"Global","Female",2041,"65 to 69",208085760
"Global","Female",2041,"70 to 74",186055220
"Global","Female",2041,"75 to 79",149796061
"Global","Female",2041,"80 to 84",99921403
"Global","Female",2041,"85 to 89",63688224
"Global","Female",2041,"90 to 94",28034385
"Global","Female",2041,"95 plus",8678368
"Global","Male",2022,"0 to 4",340674009
"Global","Male",2022,"5 to 9",352785559
"Global","Male",2022,"10 to 14",344164833
"Global","Male",2022,"15 to 19",324666736
"Global","Male",2022,"20 to 24",311356537
"Global","Male",2022,"25 to 29",304344649
"Global","Male",2022,"30 to 34",309406267
"Global","Male",2022,"35 to 39",288850992
"Global","Male",2022,"40 to 44",259072073
"Global","Male",2022,"45 to 49",238983448
"Global","Male",2022,"50 to 54",228341491
"Global","Male",2022,"55 to 59",202006051
"Global","Male",2022,"60 to 64",157178084
"Global","Male",2022,"65 to 69",132742503
"Global","Male",2022,"70 to 74",95840148
"Global","Male",2022,"75 to 79",58704728
"Global","Male",2022,"80 to 84",35444781
"Global","Male",2022,"85 to 89",17007582
"Global","Male",2022,"90 to 94",5762185
"Global","Male",2022,"95 plus",1246941
"Global","Male",2023,"0 to 4",337082468
"Global","Male",2023,"5 to 9",351715561
"Global","Male",2023,"10 to 14",346898098
"Global","Male",2023,"15 to 19",328189555
"Global","Male",2023,"20 to 24",313191215
"Global","Male",2023,"25 to 29",304421477
"Global","Male",2023,"30 to 34",308206126
"Global","Male",2023,"35 to 39",293650660
"Global","Male",2023,"40 to 44",264954567
"Global","Male",2023,"45 to 49",238892693
"Global","Male",2023,"50 to 54",230886182
"Global","Male",2023,"55 to 59",204396487
"Global","Male",2023,"60 to 64",162559789
"Global","Male",2023,"65 to 69",135678685
"Global","Male",2023,"70 to 74",99662458
"Global","Male",2023,"75 to 79",61653088
"Global","Male",2023,"80 to 84",36107651
"Global","Male",2023,"85 to 89",17564615
"Global","Male",2023,"90 to 94",5956267
"Global","Male",2023,"95 plus",1320053
"Global","Male",2024,"0 to 4",334801671
"Global","Male",2024,"5 to 9",349534148
"Global","Male",2024,"10 to 14",348796469
"Global","Male",2024,"15 to 19",332007571
"Global","Male",2024,"20 to 24",315291945
"Global","Male",2024,"25 to 29",304860340
"Global","Male",2024,"30 to 34",306528586
"Global","Male",2024,"35 to 39",298612034
"Global","Male",2024,"40 to 44",269993781
"Global","Male",2024,"45 to 49",240114725
"Global","Male",2024,"50 to 54",232210845
"Global","Male",2024,"55 to 59",207127190
"Global","Male",2024,"60 to 64",169948906
"Global","Male",2024,"65 to 69",137638922
"Global","Male",2024,"70 to 74",103634496
"Global","Male",2024,"75 to 79",65167882
"Global","Male",2024,"80 to 84",37059020
"Global","Male",2024,"85 to 89",18233518
"Global","Male",2024,"90 to 94",6194605
"Global","Male",2024,"95 plus",1408162
"Global","Male",2025,"0 to 4",333749715
"Global","Male",2025,"5 to 9",346324510
"Global","Male",2025,"10 to 14",350122323
"Global","Male",2025,"15 to 19",335694666
"Global","Male",2025,"20 to 24",317273101
"Global","Male",2025,"25 to 29",305909263
"Global","Male",2025,"30 to 34",304057203
"Global","Male",2025,"35 to 39",303291424
"Global","Male",2025,"40 to 44",274699514
"Global","Male",2025,"45 to 49",243217321
"Global","Male",2025,"50 to 54",232490349
"Global","Male",2025,"55 to 59",210705503
"Global","Male",2025,"60 to 64",177218825
"Global","Male",2025,"65 to 69",138695024
"Global","Male",2025,"70 to 74",107591317
"Global","Male",2025,"75 to 79",69148563
"Global","Male",2025,"80 to 84",38010217
"Global","Male",2025,"85 to 89",18954356
"Global","Male",2025,"90 to 94",6444418
"Global","Male",2025,"95 plus",1501305
"Global","Male",2026,"0 to 4",333844857
"Global","Male",2026,"5 to 9",342084097
"Global","Male",2026,"10 to 14",351067134
"Global","Male",2026,"15 to 19",339120676
"Global","Male",2026,"20 to 24",319326484
"Global","Male",2026,"25 to 29",307475520
"Global","Male",2026,"30 to 34",302257046
"Global","Male",2026,"35 to 39",305949517
"Global","Male",2026,"40 to 44",279487323
"Global","Male",2026,"45 to 49",247752149
"Global","Male",2026,"50 to 54",232098473
"Global","Male",2026,"55 to 59",214627123
"Global","Male",2026,"60 to 64",184240272
"Global","Male",2026,"65 to 69",139683768
"Global","Male",2026,"70 to 74",111104325
"Global","Male",2026,"75 to 79",73055629
"Global","Male",2026,"80 to 84",39399961
"Global","Male",2026,"85 to 89",19674135
"Global","Male",2026,"90 to 94",6749927
"Global","Male",2026,"95 plus",1589455
"Global","Male",2027,"0 to 4",334366510
"Global","Male",2027,"5 to 9",337482394
"Global","Male",2027,"10 to 14",351311117
"Global","Male",2027,"15 to 19",342450196
"Global","Male",2027,"20 to 24",322150040
"Global","Male",2027,"25 to 29",309158608
"Global","Male",2027,"30 to 34",301847883
"Global","Male",2027,"35 to 39",305826168
"Global","Male",2027,"40 to 44",284286112
"Global","Male",2027,"45 to 49",253535995
"Global","Male",2027,"50 to 54",231844106
"Global","Male",2027,"55 to 59",218484690
"Global","Male",2027,"60 to 64",189137775
"Global","Male",2027,"65 to 69",142059193
"Global","Male",2027,"70 to 74",114381577
"Global","Male",2027,"75 to 79",76680353
"Global","Male",2027,"80 to 84",41556688
"Global","Male",2027,"85 to 89",20323195
"Global","Male",2027,"90 to 94",7091185
"Global","Male",2027,"95 plus",1670424
"Global","Male",2028,"0 to 4",334946787
"Global","Male",2028,"5 to 9",333900786
"Global","Male",2028,"10 to 14",350249497
"Global","Male",2028,"15 to 19",345188053
"Global","Male",2028,"20 to 24",325680053
"Global","Male",2028,"25 to 29",311007883
"Global","Male",2028,"30 to 34",301965513
"Global","Male",2028,"35 to 39",304694053
"Global","Male",2028,"40 to 44",289131359
"Global","Male",2028,"45 to 49",259439437
"Global","Male",2028,"50 to 54",231902593
"Global","Male",2028,"55 to 59",221164679
"Global","Male",2028,"60 to 64",191739248
"Global","Male",2028,"65 to 69",147485522
"Global","Male",2028,"70 to 74",117393776
"Global","Male",2028,"75 to 79",80152591
"Global","Male",2028,"80 to 84",44061403
"Global","Male",2028,"85 to 89",20976839
"Global","Male",2028,"90 to 94",7434996
"Global","Male",2028,"95 plus",1754807
"Global","Male",2029,"0 to 4",335549314
"Global","Male",2029,"5 to 9",331626428
"Global","Male",2029,"10 to 14",348077357
"Global","Male",2029,"15 to 19",347091451
"Global","Male",2029,"20 to 24",329489325
"Global","Male",2029,"25 to 29",313099594
"Global","Male",2029,"30 to 34",302413832
"Global","Male",2029,"35 to 39",303047432
"Global","Male",2029,"40 to 44",294082182
"Global","Male",2029,"45 to 49",264436216
"Global","Male",2029,"50 to 54",233146908
"Global","Male",2029,"55 to 59",222525508
"Global","Male",2029,"60 to 64",194488828
"Global","Male",2029,"65 to 69",154513226
"Global","Male",2029,"70 to 74",119268588
"Global","Male",2029,"75 to 79",83525018
"Global","Male",2029,"80 to 84",46788400
"Global","Male",2029,"85 to 89",21670076
"Global","Male",2029,"90 to 94",7772793
"Global","Male",2029,"95 plus",1843146
"Global","Male",2030,"0 to 4",336203339
"Global","Male",2030,"5 to 9",330589884
"Global","Male",2030,"10 to 14",344879887
"Global","Male",2030,"15 to 19",348425481
"Global","Male",2030,"20 to 24",333169606
"Global","Male",2030,"25 to 29",315073939
"Global","Male",2030,"30 to 34",303466711
"Global","Male",2030,"35 to 39",300607601
"Global","Male",2030,"40 to 44",298751711
"Global","Male",2030,"45 to 49",269105104
"Global","Male",2030,"50 to 54",236224199
"Global","Male",2030,"55 to 59",222855032
"Global","Male",2030,"60 to 64",198014911
"Global","Male",2030,"65 to 69",161384296
"Global","Male",2030,"70 to 74",120324534
"Global","Male",2030,"75 to 79",86904704
"Global","Male",2030,"80 to 84",49811348
"Global","Male",2030,"85 to 89",22336364
"Global","Male",2030,"90 to 94",8136629
"Global","Male",2030,"95 plus",1935622
"Global","Male",2031,"0 to 4",336896106
"Global","Male",2031,"5 to 9",330710982
"Global","Male",2031,"10 to 14",340655184
"Global","Male",2031,"15 to 19",349380949
"Global","Male",2031,"20 to 24",336591423
"Global","Male",2031,"25 to 29",317123811
"Global","Male",2031,"30 to 34",305034307
"Global","Male",2031,"35 to 39",298835606
"Global","Male",2031,"40 to 44",301416198
"Global","Male",2031,"45 to 49",273860508
"Global","Male",2031,"50 to 54",240703815
"Global","Male",2031,"55 to 59",222528268
"Global","Male",2031,"60 to 64",201857122
"Global","Male",2031,"65 to 69",168004401
"Global","Male",2031,"70 to 74",121324060
"Global","Male",2031,"75 to 79",89926458
"Global","Male",2031,"80 to 84",52779444
"Global","Male",2031,"85 to 89",23302580
"Global","Male",2031,"90 to 94",8506711
"Global","Male",2031,"95 plus",2046367
"Global","Male",2032,"0 to 4",337638707
"Global","Male",2032,"5 to 9",331257266
"Global","Male",2032,"10 to 14",336070330
"Global","Male",2032,"15 to 19",349637852
"Global","Male",2032,"20 to 24",339918268
"Global","Male",2032,"25 to 29",319941150
"Global","Male",2032,"30 to 34",306715262
"Global","Male",2032,"35 to 39",298447040
"Global","Male",2032,"40 to 44",301318829
"Global","Male",2032,"45 to 49",278631063
"Global","Male",2032,"50 to 54",246408481
"Global","Male",2032,"55 to 59",222329628
"Global","Male",2032,"60 to 64",205621177
"Global","Male",2032,"65 to 69",172658440
"Global","Male",2032,"70 to 74",123617325
"Global","Male",2032,"75 to 79",92776772
"Global","Male",2032,"80 to 84",55547369
"Global","Male",2032,"85 to 89",24781719
"Global","Male",2032,"90 to 94",8847227
"Global","Male",2032,"95 plus",2165953
"Global","Male",2033,"0 to 4",338421171
"Global","Male",2033,"5 to 9",331861876
"Global","Male",2033,"10 to 14",332504493
"Global","Male",2033,"15 to 19",348591316
"Global","Male",2033,"20 to 24",342657498
"Global","Male",2033,"25 to 29",323462388
"Global","Male",2033,"30 to 34",308560123
"Global","Male",2033,"35 to 39",298580916
"Global","Male",2033,"40 to 44",300220718
"Global","Male",2033,"45 to 49",283452616
"Global","Male",2033,"50 to 54",252225271
"Global","Male",2033,"55 to 59",222431856
"Global","Male",2033,"60 to 64",208260372
"Global","Male",2033,"65 to 69",175233385
"Global","Male",2033,"70 to 74",128702507
"Global","Male",2033,"75 to 79",95425769
"Global","Male",2033,"80 to 84",58189664
"Global","Male",2033,"85 to 89",26469942
"Global","Male",2033,"90 to 94",9200125
"Global","Male",2033,"95 plus",2286448
"Global","Male",2034,"0 to 4",339215318
"Global","Male",2034,"5 to 9",332488215
"Global","Male",2034,"10 to 14",330243869
"Global","Male",2034,"15 to 19",346434932
"Global","Male",2034,"20 to 24",344567118
"Global","Male",2034,"25 to 29",327262872
"Global","Male",2034,"30 to 34",310646942
"Global","Male",2034,"35 to 39",299041767
"Global","Male",2034,"40 to 44",298612757
"Global","Male",2034,"45 to 49",288381885
"Global","Male",2034,"50 to 54",257152803
"Global","Male",2034,"55 to 59",223686951
"Global","Male",2034,"60 to 64",209643489
"Global","Male",2034,"65 to 69",177963177
"Global","Male",2034,"70 to 74",135196851
"Global","Male",2034,"75 to 79",97114558
"Global","Male",2034,"80 to 84",60776179
"Global","Male",2034,"85 to 89",28267691
"Global","Male",2034,"90 to 94",9570798
"Global","Male",2034,"95 plus",2407708
"Global","Male",2035,"0 to 4",340020320
"Global","Male",2035,"5 to 9",333165058
"Global","Male",2035,"10 to 14",329219405
"Global","Male",2035,"15 to 19",343254022
"Global","Male",2035,"20 to 24",345911225
"Global","Male",2035,"25 to 29",330935889
"Global","Male",2035,"30 to 34",312617911
